id,price,url,latitude,longitude,street,city,state,zipcode,neighborhood,bed,bath,year_built,size
752,450000,https://www.zillow.com/homedetails/3940-Dove-St-UNIT-211-San-Diego-CA-92103/16953381_zpid/,32.748344,-117.16902,3940 Dove St UNIT 211,San Diego,CA,92103,,2,2,1981,984
753,419000,https://www.zillow.com/homedetails/3951-Idaho-St-APT-3-San-Diego-CA-92104/16956649_zpid/,32.749463,-117.133502,3951 Idaho St APT 3,San Diego,CA,92104,,2,2,1981,748
754,1394900,https://www.zillow.com/homedetails/3951-Shasta-St-San-Diego-CA-92109/2077280321_zpid/,32.792186,-117.235631,3951 Shasta St,San Diego,CA,92109,,4,4,2020,1736
755,0,https://www.zillow.com/homedetails/3957-30th-St-UNIT-220-San-Diego-CA-92104/72149342_zpid/,32.749619,-117.129794,3957 30th St UNIT 220,San Diego,CA,92104,,2,2,2006,1013
756,1500000,https://www.zillow.com/homedetails/3966-Pringle-St-San-Diego-CA-92103/295353752_zpid/,32.748284,-117.176897,3966 Pringle St,San Diego,CA,92103,,3,3,1935,1848
757,429000,https://www.zillow.com/homedetails/3967-Utah-St-UNIT-3-San-Diego-CA-92104/16957433_zpid/,32.749727,-117.132266,3967 Utah St UNIT 3,San Diego,CA,92104,,2,1,1982,768
758,1149000,https://www.zillow.com/homedetails/3975-Henry-St-San-Diego-CA-92103/16969971_zpid/,32.747752,-117.183938,3975 Henry St,San Diego,CA,92103,,4,3,1956,1700
759,570000,https://www.zillow.com/homedetails/3975-Nobel-Dr-UNIT-298-San-Diego-CA-92122/63658793_zpid/,32.867488,-117.221062,3975 Nobel Dr UNIT 298,San Diego,CA,92122,,2,2,1987,1080
760,1049000,https://www.zillow.com/homedetails/3976-Idaho-St-San-Diego-CA-92104/16956641_zpid/,32.749872,-117.134137,3976 Idaho St,San Diego,CA,92104,,2,2,1945,1212
761,949900,https://www.zillow.com/homedetails/3979-Mount-Abraham-Ave-San-Diego-CA-92111/16915390_zpid/,32.816581,-117.175135,3979 Mount Abraham Ave,San Diego,CA,92111,,5,3,1962,2060
762,459900,https://www.zillow.com/homedetails/3980-8th-Ave-UNIT-301-San-Diego-CA-92103/64888123_zpid/,32.74938,-117.15777,3980 8th Ave UNIT 301,San Diego,CA,92103,,2,2,1972,875
763,500000,https://www.zillow.com/homedetails/3982-Marcwade-Dr-San-Diego-CA-92154/17167901_zpid/,32.573341,-117.048393,3982 Marcwade Dr,San Diego,CA,92154,San Diego,3,1,1970,1050
764,359000,https://www.zillow.com/homedetails/3982-Valeta-St-UNIT-261-San-Diego-CA-92110/16965742_zpid/,32.746865,-117.227885,3982 Valeta St UNIT 261,San Diego,CA,92110,,1,1,1969,742
765,639000,https://www.zillow.com/homedetails/3990-Centre-St-UNIT-307-San-Diego-CA-92103/65239203_zpid/,32.750411,-117.147776,3990 Centre St UNIT 307,San Diego,CA,92103,,2,2,2005,1168
766,682000,https://www.zillow.com/homedetails/3998-Camino-Lindo-San-Diego-CA-92122/16846958_zpid/,32.859546,-117.219932,3998 Camino Lindo,San Diego,CA,92122,,3,3,1978,1380
767,1495000,https://www.zillow.com/homedetails/4004-Arroyo-Sorrento-Rd-LOT-4004-San-Diego-CA-92130/2078720750_zpid/,32.929443,-117.228584,4004 Arroyo Sorrento Rd LOT 4004,San Diego,CA,92130,,,0,,
768,209000,https://www.zillow.com/homedetails/4013-Oakcrest-Dr-5-San-Diego-CA-92105/65397920_zpid/,32.749389,-117.085311,4013 Oakcrest Dr #5,San Diego,CA,92105,,1,1,1981,646
769,579000,https://www.zillow.com/homedetails/401-Silvery-Ln-El-Cajon-CA-92020/17023825_zpid/,32.798791,-116.992639,401 Silvery Ln,El Cajon,CA,92020,,3,2,1947,1488
770,429000,https://www.zillow.com/homedetails/4020-Mississippi-St-UNIT-1-San-Diego-CA-92104/66658862_zpid/,32.750687,-117.141636,4020 Mississippi St UNIT 1,San Diego,CA,92104,,2,2,1970,931
771,1999000,https://www.zillow.com/homedetails/4021-Bandini-St-San-Diego-CA-92103/16952379_zpid/,32.748531,-117.186757,4021 Bandini St,San Diego,CA,92103,,3,4,1975,4077
772,570000,https://www.zillow.com/homedetails/4024-College-Ave-San-Diego-CA-92115/17007165_zpid/,32.75124,-117.063913,4024 College Ave,San Diego,CA,92115,,3,1,1951,1272
773,879000,https://www.zillow.com/homedetails/4025-La-Salle-St-San-Diego-CA-92110/295351027_zpid/,32.756546,-117.220277,4025 La Salle St,San Diego,CA,92110,,4,3,1955,
774,139900,https://www.zillow.com/homedetails/402-63rd-St-SPACE-274-San-Diego-CA-92114/82930269_zpid/,32.707962,-117.06313,402 63rd St SPACE 274,San Diego,CA,92114,,3,2,2006,1248
775,72900,https://www.zillow.com/homedetails/402-63rd-St-SPACE-3-San-Diego-CA-92114/112076474_zpid/,32.707962,-117.06313,402 63rd St SPACE 3,San diego,CA,92114,,2,2,2012,640
776,73000,https://www.zillow.com/homedetails/402-63rd-St-SPACE-70-San-Diego-CA-92114/82934688_zpid/,32.707962,-117.06313,402 63rd St SPACE 70,San Diego,CA,92114,,2,2,1970,860
777,750000,https://www.zillow.com/homedetails/4028-Mahaila-Ave-UNIT-C-San-Diego-CA-92122/16836875_zpid/,32.870247,-117.21921,4028 Mahaila Ave UNIT C,San Diego,CA,92122,,3,3,1979,1729
778,99995,https://www.zillow.com/homedetails/4042-Cherokee-Ave-LOT-2-San-Diego-CA-92104/2077164786_zpid/,32.750571,-117.114863,4042 Cherokee Ave LOT 2,San Diego,CA,92104,,,0,,
779,599900,https://www.zillow.com/homedetails/4044-Cherokee-Ave-San-Diego-CA-92104/99561376_zpid/,32.750706,-117.114683,4044 Cherokee Ave,San Diego,CA,92104,,2,1,1925,825
780,545000,https://www.zillow.com/homedetails/4045-Carmel-View-Rd-UNIT-89-San-Diego-CA-92130/16776733_zpid/,32.945127,-117.232315,4045 Carmel View Rd UNIT 89,San Diego,CA,92130,,2,2,1987,1005
781,239000,https://www.zillow.com/homedetails/4050-46th-St-UNIT-5-San-Diego-CA-92105/63790369_zpid/,32.750504,-117.095793,4050 46th St UNIT 5,San Diego,CA,92105,,1,1,1978,540
782,399000,https://www.zillow.com/homedetails/4055-36th-St-D1-San-Diego-CA-92104/16959016_zpid/,32.750808,-117.115202,4055 36th St #D1,San Diego,CA,92104,,2,2,1980,945
783,267000,https://www.zillow.com/homedetails/4055-36th-St-UNIT-6-San-Diego-CA-92104/16959021_zpid/,32.750808,-117.115202,4055 36th St UNIT 6,San Diego,CA,92104,,1,1,1980,627
784,274900,https://www.zillow.com/homedetails/4060-Huerfano-Ave-UNIT-131-San-Diego-CA-92117/17199664_zpid/,32.814695,-117.217324,4060 Huerfano Ave UNIT 131,San Diego,CA,92117,,1,1,1972,613
785,299900,https://www.zillow.com/homedetails/4060-Huerfano-Ave-UNIT-141-San-Diego-CA-92117/17199674_zpid/,32.815092,-117.217917,4060 Huerfano Ave UNIT 141,San Diego,CA,92117,,1,1,1972,613
786,289000,https://www.zillow.com/homedetails/4060-Huerfano-Ave-UNIT-311-San-Diego-CA-92117/17199778_zpid/,32.814695,-117.217324,4060 Huerfano Ave UNIT 311,San Diego,CA,92117,,1,1,1972,613
787,384400,https://www.zillow.com/homedetails/4065-Porte-La-Paz-San-Diego-CA-92122/2077400260_zpid/,32.85575,-117.22914,4065 Porte La Paz,San Diego,CA,92122,,1,1,1987,687
788,384400,https://www.zillow.com/homedetails/4065-Porte-La-Paz-UNIT-168-San-Diego-CA-92122/52514008_zpid/,32.855649,-117.229083,4065 Porte La Paz UNIT 168,San Diego,CA,92122,,1,1,1987,687
789,4950000,https://www.zillow.com/homedetails/406-Maple-St-San-Diego-CA-92103/2116844389_zpid/,32.732875,-117.160916,406 Maple St,San Diego,CA,92103,,10,11,1887,6270
790,4950000,https://www.zillow.com/homedetails/406-Maple-St-San-Diego-CA-92103/2116844389_zpid/,32.732875,-117.160916,406 Maple St,San Diego,CA,92103,,10,11,1887,6270
791,573000,https://www.zillow.com/homedetails/4075-Crystal-Dawn-Ln-UNIT-202-San-Diego-CA-92122/16837168_zpid/,32.868249,-117.219417,4075 Crystal Dawn Ln UNIT 202,San Diego,CA,92122,,2,2,1981,1073
792,1275000,https://www.zillow.com/homedetails/4079-1st-Ave-3-San-Diego-CA-92103/2078561517_zpid/,32.751407,-117.163604,4079 1st Ave #3,San Diego,CA,92103,,2,3,2020,1836
793,450000,https://www.zillow.com/homedetails/407-Sanibelle-Cir-UNIT-39-Chula-Vista-CA-91910/17138726_zpid/,32.641348,-117.04708,407 Sanibelle Cir UNIT 39,Chula Vista,CA,91910,,2,2,1994,1156
794,597000,https://www.zillow.com/homedetails/4080-Front-St-APT-307-San-Diego-CA-92103/54873516_zpid/,32.751451,-117.165356,4080 Front St APT 307,San Diego,CA,92103,,2,2,2002,1099
795,1099000,https://www.zillow.com/homedetails/4080-Goldfinch-St-UNIT-2-San-Diego-CA-92103/122347072_zpid/,32.751399,-117.171692,4080 Goldfinch St UNIT 2,San Diego,CA,92103,,3,3,2014,1550
796,459000,https://www.zillow.com/homedetails/4081-Eta-St-San-Diego-CA-92113/17093351_zpid/,32.686442,-117.106108,4081 Eta St,San Diego,CA,92113,,3,2,2012,960
797,1225000,https://www.zillow.com/homedetails/4086-Caminito-Cassis-San-Diego-CA-92122/16842524_zpid/,32.857138,-117.224812,4086 Caminito Cassis,San Diego,CA,92122,,3,3,1987,1800
798,1199000,https://www.zillow.com/homedetails/4086-Ibis-St-San-Diego-CA-92103/295351186_zpid/,32.751475,-117.173505,4086 Ibis St,San Diego,CA,92103,,3,2,1912,1368
799,603000,https://www.zillow.com/homedetails/4092-Crown-Point-Dr-UNIT-3-San-Diego-CA-92109/16925205_zpid/,32.795786,-117.231063,4092 Crown Point Dr UNIT 3,San Diego,CA,92109,,2,2,1973,783
800,1100000,https://www.zillow.com/homedetails/4105-Tynebourne-Cir-San-Diego-CA-92130/16769263_zpid/,32.959626,-117.228677,4105 Tynebourne Cir,San Diego,CA,92130,,4,3,1985,1785
801,1249000,https://www.zillow.com/homedetails/4107-Haines-St-San-Diego-CA-92109/2090107211_zpid/,32.79381,-117.240818,4107 Haines St,San Diego,CA,92109,,3,3,2019,2022
802,1198000,https://www.zillow.com/homedetails/4110-Caflur-Ave-San-Diego-CA-92117/17200087_zpid/,32.816584,-117.212138,4110 Caflur Ave,San Diego,CA,92117,,3,2,1957,1631
803,3500000,https://www.zillow.com/homedetails/4110-Palisades-Rd-San-Diego-CA-92116/16947781_zpid/,32.775526,-117.108422,4110 Palisades Rd,San Diego,CA,92116,,5,6,1929,3984
804,3600000,https://www.zillow.com/homedetails/4111-Bayard-St-San-Diego-CA-92109/16920688_zpid/,32.791687,-117.251666,4111 Bayard St,San Diego,CA,92109,,6,4,1984,6750
805,429900,https://www.zillow.com/homedetails/4111-Illinois-St-UNIT-104-San-Diego-CA-92104/241608014_zpid/,32.752464,-117.127336,4111 Illinois St UNIT 104,San Diego,CA,92104,,2,2,2006,920
806,630000,https://www.zillow.com/homedetails/4111-National-Ave-San-Diego-CA-92113/17092339_zpid/,32.695752,-117.105675,4111 National Ave,San Diego,CA,92113,,3,2,1956,1040
807,1595000,https://www.zillow.com/homedetails/4111-Randolph-St-San-Diego-CA-92103/2131650520_zpid/,32.75207,-117.176567,4111 Randolph St,San Diego,CA,92103,,3,3,1924,1982
808,780000,https://www.zillow.com/homedetails/4112-Nordica-Ave-San-Diego-CA-92113/2077126154_zpid/,32.685952,-117.105588,4112 Nordica Ave,San Diego,CA,92113,,7,5,1918,
809,913000,https://www.zillow.com/homedetails/4114-Louisiana-St-San-Diego-CA-92104/145640969_zpid/,32.752491,-117.140406,4114 Louisiana St,San Diego,CA,92104,,2,2,2015,1570
810,375000,https://www.zillow.com/homedetails/4120-Kansas-St-APT-17-San-Diego-CA-92104/79975438_zpid/,32.752741,-117.131758,4120 Kansas St APT 17,San Diego,CA,92104,,2,1,1958,800
811,8495000,https://www.zillow.com/homedetails/4130-Rancho-Las-Brisas-Trl-San-Diego-CA-92130/51079153_zpid/,32.973363,-117.229436,4130 Rancho Las Brisas Trl,San Diego,CA,92130,,7,8,2005,11758
812,525000,https://www.zillow.com/homedetails/4131-60th-St-San-Diego-CA-92115/17005583_zpid/,32.753086,-117.066729,4131 60th St,San Diego,CA,92115,,2,1,1950,960
813,265000,https://www.zillow.com/homedetails/4133-42nd-St-APT-3-San-Diego-CA-92105/17003217_zpid/,32.752118,-117.104069,4133 42nd St APT 3,San Diego,CA,92105,,2,1,1982,792
814,3250000,https://www.zillow.com/homedetails/4141-Central-Ave-4149-San-Diego-CA-92105/2078328194_zpid/,32.752387,-117.107865,4141 Central Ave #4149,San Diego,CA,92105,,17,14,1969,9117
815,664999,https://www.zillow.com/homedetails/4155-Olympic-St-San-Diego-CA-92115/17005532_zpid/,32.752518,-117.071252,4155 Olympic St,San Diego,CA,92115,,3,2,1955,1184
816,729000,https://www.zillow.com/homedetails/4161-Clairemont-Mesa-Blvd-San-Diego-CA-92117/16861485_zpid/,32.830927,-117.201184,4161 Clairemont Mesa Blvd,San Diego,CA,92117,,4,2,1955,1191
817,340000,https://www.zillow.com/homedetails/4164-Mount-Alifan-Pl-UNIT-G-San-Diego-CA-92111/16915983_zpid/,32.816434,-117.179201,4164 Mount Alifan Pl UNIT G,San Diego,CA,92111,,2,1,1973,920
818,1349000,https://www.zillow.com/homedetails/4170-Albatross-Dr-San-Diego-CA-92103/16953164_zpid/,32.752374,-117.166487,4170 Albatross Dr,San Diego,CA,92103,,3,2,1928,1788
819,440000,https://www.zillow.com/homedetails/4175-Executive-Dr-UNIT-G104-La-Jolla-CA-92037/63659081_zpid/,32.874477,-117.21731,4175 Executive Dr UNIT G104,La Jolla,CA,92037,San Diego County,1,1,2000,764
820,859000,https://www.zillow.com/homedetails/4183-Cosmo-St-San-Diego-CA-92111/16916875_zpid/,32.819786,-117.165649,4183 Cosmo St,San Diego,CA,92111,,4,2,1962,1648
821,564900,https://www.zillow.com/homedetails/4184-Camino-Islay-San-Diego-CA-92122/16846049_zpid/,32.862685,-117.213942,4184 Camino Islay,San Diego,CA,92122,,3,2,1972,1053
822,316900,https://www.zillow.com/homedetails/4185-Louisiana-St-APT-3-San-Diego-CA-92104/16955730_zpid/,32.753728,-117.139697,4185 Louisiana St APT 3,San Diego,CA,92104,,1,1,1979,609
823,849099,https://www.zillow.com/homedetails/4189-37th-St-San-Diego-CA-92105/295352424_zpid/,32.753088,-117.112712,4189 37th St,San Diego,CA,92105,,4,2,1927,1439
824,429900,https://www.zillow.com/homedetails/4203-Idaho-St-APT-2-San-Diego-CA-92104/16955483_zpid/,32.754297,-117.133513,4203 Idaho St APT 2,San Diego,CA,92104,,2,2,1980,902
825,575000,https://www.zillow.com/homedetails/4209-Newport-Ave-5-San-Diego-CA-92107/2079161879_zpid/,32.738719,-117.238102,4209 Newport Ave #5,San Diego,CA,92107,,,0,,
826,555000,https://www.zillow.com/homedetails/420-W-16th-St-National-City-CA-91950/17098559_zpid/,32.667467,-117.108677,420 W 16th St,National City,CA,91950,,4,3,1936,1404
827,859999,https://www.zillow.com/homedetails/4219-39th-St-San-Diego-CA-92105/16958622_zpid/,32.753698,-117.110075,4219 39th St,San Diego,CA,92105,,0,0,1927,1350
828,725000,https://www.zillow.com/homedetails/421-S-38th-St-San-Diego-CA-92113/2113226482_zpid/,32.701833,-117.112255,421 S 38th St,San Diego,CA,92113,,6,3,1950,
829,881570,https://www.zillow.com/homedetails/4221-Del-Mar-Ave-San-Diego-CA-92107/17061148_zpid/,32.733375,-117.242332,4221 Del Mar Ave,San Diego,CA,92107,,3,2,1947,1312
830,839000,https://www.zillow.com/homedetails/4229-Gila-Ave-San-Diego-CA-92117/16913570_zpid/,32.818353,-117.203576,4229 Gila Ave,San Diego,CA,92117,,3,2,1955,1168
831,789000,https://www.zillow.com/homedetails/4257-3rd-Ave-103-San-Diego-CA-92103/2128456588_zpid/,32.745519,-117.170166,4257 3rd Ave #103,San Diego,CA,92103,,3,2,2009,1860
832,1219000,https://www.zillow.com/homedetails/4258-Calle-Isabelino-San-Diego-CA-92130/16778531_zpid/,32.920676,-117.223069,4258 Calle Isabelino,San Diego,CA,92130,,3,3,1999,2186
833,399000,https://www.zillow.com/homedetails/425-W-Beech-St-UNIT-1508-San-Diego-CA-92101/63478522_zpid/,32.720889,-117.166061,425 W Beech St UNIT 1508,San Diego,CA,92101,,1,1,2004,693
834,365000,https://www.zillow.com/homedetails/425-W-Beech-St-UNIT-413-San-Diego-CA-92101/63776781_zpid/,32.720889,-117.166061,425 W Beech St UNIT 413,San Diego,CA,92101,,1,1,2004,649
835,499000,https://www.zillow.com/homedetails/425-W-Beech-St-UNIT-515-San-Diego-CA-92101/63776803_zpid/,32.720889,-117.166061,425 W Beech St UNIT 515,San Diego,CA,92101,,2,2,2004,949
836,159771,https://www.zillow.com/homedetails/4260-44th-St-APT-213-San-Diego-CA-92115/17002799_zpid/,32.754253,-117.100062,4260 44th St APT 213,San Diego,CA,92115,,1,1,1983,462
837,159894,https://www.zillow.com/homedetails/4260-44th-St-APT-215-San-Diego-CA-92115/17002801_zpid/,32.754253,-117.100062,4260 44th St APT 215,San Diego,CA,92115,,1,1,1983,462
838,159893,https://www.zillow.com/homedetails/4260-44th-St-APT-217-San-Diego-CA-92115/17002803_zpid/,32.754253,-117.100062,4260 44th St APT 217,San Diego,CA,92115,,1,1,1983,462
839,699000,https://www.zillow.com/homedetails/4260-Porte-De-Palmas-UNIT-59-San-Diego-CA-92122/16842270_zpid/,32.860898,-117.223869,4260 Porte De Palmas UNIT 59,San Diego,CA,92122,,3,3,1985,1394
840,520000,https://www.zillow.com/homedetails/4264-51st-St-San-Diego-CA-92115/17005253_zpid/,32.754261,-117.085077,4264 51st St,San Diego,CA,92115,,4,2,1952,1362
841,722000,https://www.zillow.com/homedetails/4265-Lochlomond-St-San-Diego-CA-92111/16854562_zpid/,32.819699,-117.158312,4265 Lochlomond St,San Diego,CA,92111,,3,2,1961,1056
842,1499999,https://www.zillow.com/homedetails/4275-Shorepointe-Way-San-Diego-CA-92130/52511781_zpid/,32.92221,-117.222272,4275 Shorepointe Way,San Diego,CA,92130,,5,4,2000,3211
843,1499000,https://www.zillow.com/homedetails/4276-El-Cajon-Blvd-San-Diego-CA-92105/2078813123_zpid/,32.755451,-117.102312,4276 El Cajon Blvd,San Diego,CA,92105,,2,2,2011,3388
844,1150000,https://www.zillow.com/homedetails/4279-Hawk-St-San-Diego-CA-92103/16952783_zpid/,32.755279,-117.172045,4279 Hawk St,San Diego,CA,92103,,3,3,1932,1539
845,1450000,https://www.zillow.com/homedetails/4285-Randolph-St-San-Diego-CA-92103/16951135_zpid/,32.755398,-117.17627,4285 Randolph St,San diego,CA,92103,,3,3,1956,1967
846,59000,https://www.zillow.com/homedetails/4298-Marlesta-Dr-San-Diego-CA-92111/2078602098_zpid/,32.818747,-117.159417,4298 Marlesta Dr,San Diego,CA,92111,,,0,,
848,600777,https://www.zillow.com/homedetails/4300-Oxford-St-La-Mesa-CA-91942/17008256_zpid/,32.756234,-117.043264,4300 Oxford St,La Mesa,CA,91942,,2,2,1947,1141
849,639990,https://www.zillow.com/homedetails/4304-Ebersole-Dr-San-Diego-CA-92154/17168305_zpid/,32.578415,-117.04225,4304 Ebersole Dr,San Diego,CA,92154,,9,4,1971,3052
850,745000,https://www.zillow.com/homedetails/4321-Louisiana-St-San-Diego-CA-92104/16955277_zpid/,32.75582,-117.139852,4321 Louisiana St,San Diego,CA,92104,North Park,3,3,1912,1400
851,2275000,https://www.zillow.com/homedetails/4322-Altamirano-Way-San-Diego-CA-92103/16950690_zpid/,32.757064,-117.19104,4322 Altamirano Way,San Diego,CA,92103,Mission Hills,4,4,1968,2927
852,319000,https://www.zillow.com/homedetails/4324-College-Ave-San-Diego-CA-92115/17006564_zpid/,32.756203,-117.066389,4324 College Ave,San Diego,CA,92115,,2,1,1976,820
853,749900,https://www.zillow.com/homedetails/4334-30th-St-San-Diego-CA-92104/67403411_zpid/,32.756665,-117.130541,4334 30th St,San Diego,CA,92104,,3,3,2006,1563
854,2050000,https://www.zillow.com/homedetails/4334-Avalon-Dr-San-Diego-CA-92103/16952455_zpid/,32.756919,-117.17344,4334 Avalon Dr,San Diego,CA,92103,,5,4,1930,4341
855,698000,https://www.zillow.com/homedetails/4335-Gila-Ave-San-Diego-CA-92117/16913432_zpid/,32.820509,-117.205152,4335 Gila Ave,San Diego,CA,92117,,3,1,1954,888
856,825000,https://www.zillow.com/homedetails/4340-W-Overlook-Dr-San-Diego-CA-92115/17005401_zpid/,32.754522,-117.071804,4340 W Overlook Dr,San Diego,CA,92115,,4,3,1950,3014
857,1695000,https://www.zillow.com/homedetails/4344-Osprey-St-San-Diego-CA-92107/17062810_zpid/,32.726802,-117.249918,4344 Osprey St,San Diego,CA,92107,,4,3,1969,2504
858,1825000,https://www.zillow.com/homedetails/4348-Valle-Vis-San-Diego-CA-92103/16951363_zpid/,32.754575,-117.182854,4348 Valle Vis,San Diego,CA,92103,,4,4,2017,2484
859,224900,https://www.zillow.com/homedetails/4353-51st-St-UNIT-3-San-Diego-CA-92115/65397938_zpid/,32.756169,-117.084389,4353 51st St UNIT 3,San Diego,CA,92115,,1,1,1980,627
860,1095000,https://www.zillow.com/homedetails/4361-Hawk-St-San-Diego-CA-92103/16952462_zpid/,32.756839,-117.172187,4361 Hawk St,San Diego,CA,92103,,2,2,1951,1320
861,779000,https://www.zillow.com/homedetails/4371-Bancroft-St-San-Diego-CA-92104/16959638_zpid/,32.756617,-117.123752,4371 Bancroft St,San Diego,CA,92104,,3,1,1941,1099
862,335000,https://www.zillow.com/homedetails/4373-35th-St-UNIT-7-San-Diego-CA-92104/16958362_zpid/,32.756729,-117.117572,4373 35th St UNIT 7,San Diego,CA,92104,,2,1,1980,786
863,1599999,https://www.zillow.com/homedetails/4374-Adams-Ave-San-Diego-CA-92116/16992956_zpid/,32.763511,-117.099286,4374 Adams Ave,San Diego,CA,92116,,3,3,1927,2577
864,729000,https://www.zillow.com/homedetails/4385-Nobel-Dr-UNIT-94-San-Diego-CA-92122/16837557_zpid/,32.866033,-117.211823,4385 Nobel Dr UNIT 94,San Diego,CA,92122,,2,3,1987,1766
865,1195000,https://www.zillow.com/homedetails/4390-Hamilton-St-San-Diego-CA-92104/295351620_zpid/,32.757087,-117.136627,4390 Hamilton St,San Diego,CA,92104,,4,3,1945,2174
866,649800,https://www.zillow.com/homedetails/4403-Piute-Pl-San-Diego-CA-92117/16862449_zpid/,32.823251,-117.203424,4403 Piute Pl,San Diego,CA,92117,,2,1,1954,780
867,201250,https://www.zillow.com/homedetails/4404-Delta-St-UNIT-30-San-Diego-CA-92113/72109641_zpid/,32.689515,-117.099761,4404 Delta St UNIT 30,San Diego,CA,92113,,2,1,1997,753
868,2999888,https://www.zillow.com/homedetails/4405-Trias-St-San-Diego-CA-92103/16951262_zpid/,32.755654,-117.186572,4405 Trias St,San Diego,CA,92103,,4,5,1911,5300
870,464900,https://www.zillow.com/homedetails/4420-Cleveland-Ave-APT-11-San-Diego-CA-92116/16954638_zpid/,32.757731,-117.150378,4420 Cleveland Ave APT 11,San Diego,CA,92116,,2,1,1980,912
871,835000,https://www.zillow.com/homedetails/4420-Texas-St-San-Diego-CA-92116/295351520_zpid/,32.757689,-117.139193,4420 Texas St,San Diego,CA,92116,,2,2,1930,850
872,875000,https://www.zillow.com/homedetails/4425-Cherokee-Ave-San-Diego-CA-92116/16958185_zpid/,32.757717,-117.113859,4425 Cherokee Ave,San Diego,CA,92116,,3,3,2004,1802
873,1630000,https://www.zillow.com/homedetails/4427-Adair-St-San-Diego-CA-92107/17060943_zpid/,32.731491,-117.249185,4427 Adair St,San Diego,CA,92107,,3,2,2000,1752
874,799000,https://www.zillow.com/homedetails/4433-37-Texas-St-San-Diego-CA-92116/295351529_zpid/,32.758003,-117.138479,4433-37 Texas St,San Diego,CA,92116,,0,0,1927,1055
875,489000,https://www.zillow.com/homedetails/4441-Winona-Ave-APT-3-San-Diego-CA-92115/17002669_zpid/,32.757745,-117.087592,4441 Winona Ave APT 3,San Diego,CA,92115,,2,3,1984,1348
876,405000,https://www.zillow.com/homedetails/4444-W-Point-Loma-Blvd-UNIT-53-San-Diego-CA-92107/16949624_zpid/,32.752769,-117.231697,4444 W Point Loma Blvd UNIT 53,San Diego,CA,92107,,2,2,1966,986
877,685000,https://www.zillow.com/homedetails/4448-Donald-Ave-San-Diego-CA-92117/16862357_zpid/,32.824337,-117.200461,4448 Donald Ave,San Diego,CA,92117,,3,2,1957,1050
878,799000,https://www.zillow.com/homedetails/4449-Cannington-Dr-San-Diego-CA-92117/16865550_zpid/,32.823524,-117.169308,4449 Cannington Dr,San Diego,CA,92117,,3,3,1965,1784
879,0,https://www.zillow.com/homedetails/444-Anita-St-SPACE-105-Chula-Vista-CA-91911/140632144_zpid/,32.599463,-117.070586,444 Anita St SPACE 105,Chula Vista,CA,91911,,2,2,1971,
880,255000,https://www.zillow.com/homedetails/4450-Delta-St-APT-1-San-Diego-CA-92113/17093063_zpid/,32.689228,-117.09836,4450 Delta St APT 1,San Diego,CA,92113,,2,1,1981,914
881,1950000,https://www.zillow.com/homedetails/4452-Brindisi-St-San-Diego-CA-92107/17063766_zpid/,32.72307,-117.254656,4452 Brindisi St,San Diego,CA,92107,,3,2,1968,2446
882,975000,https://www.zillow.com/homedetails/4452-Caminito-Fuente-San-Diego-CA-92116/16952565_zpid/,32.760354,-117.159518,4452 Caminito Fuente,San Diego,CA,92116,,3,3,1974,1836
883,97900,https://www.zillow.com/homedetails/445-Orange-Ave-SPACE-77-Chula-Vista-CA-91911/140632233_zpid/,32.601456,-117.071739,445 Orange Ave SPACE 77,Chula Vista,CA,91911,,3,2,1974,1400
884,725000,https://www.zillow.com/homedetails/4460-Caminito-Pedernal-San-Diego-CA-92117/16859617_zpid/,32.823859,-117.219678,4460 Caminito Pedernal,San Diego,CA,92117,,3,2,1978,1548
885,1100000,https://www.zillow.com/homedetails/4464-68-Alabama-St-San-Diego-CA-92116/295351505_zpid/,32.758453,-117.142911,4464-68 Alabama St,San Diego,CA,92116,,3,3,1941,1242
886,2365000,https://www.zillow.com/homedetails/4467-Orchard-Ave-San-Diego-CA-92107/16963224_zpid/,32.735076,-117.247138,4467 Orchard Ave,San Diego,CA,92107,,6,4,2007,3786
887,374000,https://www.zillow.com/homedetails/4468-Marlborough-Ave-UNIT-9-San-Diego-CA-92116/16977619_zpid/,32.758349,-117.106395,4468 Marlborough Ave UNIT 9,San Diego,CA,92116,,2,1,1983,675
888,2395000,https://www.zillow.com/homedetails/4475-Del-Mar-Ave-San-Diego-CA-92107/16963184_zpid/,32.736001,-117.246541,4475 Del Mar Ave,San Diego,CA,92107,,5,4,2006,3515
889,795000,https://www.zillow.com/homedetails/4495-Conrad-Ave-San-Diego-CA-92117/16853385_zpid/,32.835151,-117.195052,4495 Conrad Ave,San Diego,CA,92117,,4,2,1958,1176
890,249999,https://www.zillow.com/homedetails/4501-Collwood-Blvd-UNIT-2-San-Diego-CA-92115/63661125_zpid/,32.760038,-117.080432,4501 Collwood Blvd UNIT 2,San Diego,CA,92115,,1,1,1968,640
891,374500,https://www.zillow.com/homedetails/4503-Hamilton-St-UNIT-1-San-Diego-CA-92116/70597324_zpid/,32.75938,-117.13601,4503 Hamilton St UNIT 1,San Diego,CA,92116,,2,2,1969,814
892,949000,https://www.zillow.com/homedetails/4503-Idaho-St-San-Diego-CA-92116/16956770_zpid/,32.759321,-117.133656,4503 Idaho St,San Diego,CA,92116,,4,2,1950,2060
