_id,ltable_id,rtable_place_id,ltable_name,ltable_address,ltable_phone,ltable_lat,ltable_long,rtable_name,rtable_address,rtable_phone,rtable_lat,rtable_long,predicted
1139,GtG6UYgJEcK0g21LoKZUfg,ChIJ7_ZlVYZT2YAR7hFnFk55FkQ,sayulitas mexican food,1460 s 43rd st san diego ca 92113,6192690976,32.690827406234,-117.103599049151,sayulitas mexican food san diego,1460 s 43rd st  e san diego ca 92113 usa,6192690976,32.6908272,-117.103599,1
1144,klUFNyjnGou6Ux7xZzSC8Q,ChIJe4r5RjVS2YARgT04OizFK40,pizza grande,101 n highland ave ste c national city ca 91950,6192632020,32.6862479,-117.10166070000001,pizza grande,101 n highland ave c national city ca 91950 usa,6192632020,32.6862262,-117.1013632,1
1145,b2hrmh18LhRI1xyouXBumw,ChIJ6dsmGchT2YARMts9AX49g30,great wall express,1002 s 43rd st san diego ca 92113,6192635568,32.69582,-117.10273000000001,great wall express,1002 s 43rd st san diego ca 92113 usa,6192635568,32.69579600000001,-117.1027337,1
1149,rKhtBRlmS1xz4vppzaD2tA,ChIJ701X1slT2YARBc5Ngpi_1c0,delicias taco shop,1212 s 43rd st san diego ca 92113,6192631350,32.693906928881695,-117.102780975401,delicia's taco shop,1212 s 43rd st san diego ca 92113 usa,6192631350,32.6938065,-117.1025791,1
1150,ymngH5ly_cI6tWYS0MzwRA,ChIJpSTLuZpT2YAR2ef_jgcJJuQ,el rincon de galicia,431 north highland ave national city ca 91950,6193943408,32.68878,-117.1021,el rincon de galicia,431 n highland ave national city ca 91950 usa,6193943408,32.6887365,-117.1021644,1
1152,Lk84YA9KnRDiReyX3eaGXw,ChIJp7sLqM9T2YARdSdB6Pf_wVs,tacos el pisa ,840 s 47th st san diego ca 92113,6192625128,32.69704,-117.09403,tacos el paisa,840 s 47th st san diego ca 92113 usa,6192625128,32.697013,-117.093993,1
1156,zxm8bsn3GM34_3Pj24_TkQ,ChIJLeFOz0lT2YARqki9PieZkZw,freshería,4687 logan ave san diego ca 92113,6194589303,32.69652,-117.09402,fresheria - be fresh san diego,4687 logan ave san diego ca 92113 usa,6194589303,32.696617999999994,-117.09399140000001,1
1157,tuAgRKxgO-UzNszkax3GvA,ChIJCxeo0TVS2YARMg3-k-44CN0,la sierra cafe,306 highland ave national city ca 91950,6194775061,32.68219000000001,-117.10063999999998,la sierra cafe,306 highland ave national city ca 91950 usa,6194775061,32.6822886,-117.1005415,1
1161,IQWLZPDTxug4hWpk_qdiRQ,ChIJkYQt8bVT2YARLz_js9eDfYY,giant pizza king,1460 s 43rd st san diego ca 92113,6192624035,32.6907615661621,-117.103324890137,giant pizza king,1460 s 43rd st b san diego ca 92113 usa,6192624035,32.6907278,-117.10338440000001,1
1163,Rdq9AA2HJFpIOfBlSafUXQ,ChIJT3Hi_MlT2YARR1RYrRW2vs8,jack in the box,1350 s 43rd st san diego ca 92113,6192628516,32.692282899999995,-117.102839648724,jack in the box,1350 s 43rd st san diego ca 92113 usa,6192628516,32.6922882,-117.1028396,1
1165,cxOVOd_ry7b8zvq-CNQHAg,ChIJ0SDL3PNR2YARkewhY2eQQ1Y,las islas filipinas,933 s harbison ave national city ca 91950,6192673746,32.683498,-117.074047,las islas filipinas ,933 s harbison ave national city ca 91950 usa,6192673746,32.6834748,-117.074076,1
1166,Wv3DWMzugeLab8znESX6Mw,ChIJmakoloVR2YAR02FGZH3FDac,the ace crab,3403 e plaza blvd ste e national city ca 91950,6192922659,32.68463,-117.07133999999999,the ace crab,3403 east plaza boulevard suite e national city ca 91950 usa,6192922659,32.68460719999999,-117.0715468,1
1167,3_ef-VhcLyKqnlYrPIo4vA,ChIJ81--qixS2YAR2cFiLx0BxoQ,d wings & ribs,36 n euclid ave ste f national city ca 91950,6195466789,32.690481,-117.08546399999999,d wings & ribs,36 n euclid ave f national city ca 91950 usa,6195466789,32.690470399999995,-117.0854814,1
1168,Yo_6V4v_78tN-DXF_c-ObA,ChIJWcYgA79T2YARcd1iZYPGGmk,teriyaki sun,4 n euclid ave national city ca 91950,6192305152,32.689267919849,-117.08698600000001,teriyaki sun,4 n euclid ave national city ca 91950 usa,6192305152,32.6892608,-117.0869868,1
1169,D1C1kMvNSjxr6CKpoXa1fg,ChIJc1UQ9ihS2YAR0xIpVd65j7Y,pho nam cali,2344 e 8th st national city ca 91950,6192074494,32.682430267334,-117.08251190185499,pho nam cali,2344 e 8th st national city ca 91950 usa,6192074494,32.682519,-117.08248400000001,1
1170,DKv-NRd3kO-fdW233O7JfA,ChIJtTg_aotR2YARq0Ft0KoRzZc,delos reyes snack bar & lounge,3142 e plaza blvd ste f lincoln acres ca 91950,6192455494,32.682431099999995,-117.07218200000001,delos reyes snack bar and lounge,3142 e plaza blvd suite f national city ca 91950 usa,6192455494,32.6823928,-117.0721909,1
1172,IPfEuEhKHyIGJUjSc28mUg,ChIJU06co4VR2YARtNatBcZyaKM,tita's ii ,3421 e plaza blvd national city ca 91950,6194347371,32.684998,-117.07112,tita's ii ,3421 e plaza blvd national city ca 91950 usa,6194347371,32.6851005,-117.07109070000001,1
1174,6Bym9FbUNQ7Z2LgiQZzrlQ,ChIJwa33SY9R2YAR4EzFMoJex9s,house of pho,3120 e plaza blvd national city ca 91950,6194703988,32.6817180113244,-117.073756121099,house of pho,3120 e plaza blvd national city ca 91950 usa,6194703988,32.681689500000005,-117.0731473,1
1175,86NPUwHrkwrM_y84lo3ceA,ChIJi--1uYVR2YAR05G10Imtq7Q,erlinda's filipino cuisine,3400 e 8th st ste 115 national city ca 91950,6194706993,32.68533,-117.07157,erlinda's filipino cuisine,3400 e 8th st national city ca 91950 usa,6194706993,32.685125,-117.0718491,1
1177,bxeYrHyB3JWgq87KysWXMg,ChIJZQJos9ZT2YARU8xBdnv_t3o,imperial fish market,894 s euclid ave san diego ca 92114,6192648260,32.69719,-117.08546000000001,imperial fish market,894 euclid ave san diego ca 92114 usa,6192648260,32.697208,-117.08557820000001,1
1178,ho5ygm1d3baZh-a7KsHxPA,ChIJ3R2qtixS2YARk8ddxqOIsEA,el nuevo milenio,2323 e division st national city ca 91950,6192621306,32.689683371364396,-117.08597726679501,el nuevo milenio,2323 division st national city ca 91950 usa,6192621306,32.68971810000001,-117.0859581,1
1179,C64cExVxvVq2Xj4wSxy8OQ,ChIJdXZnNY9R2YARvNk1NfQLTrk,ma noodle house,3108 e plaza blvd national city ca 91950,6194704518,32.681806,-117.07342,ma noodle house,3108 e plaza blvd national city ca 91950 usa,6194704518,32.681544,-117.07342790000001,1
1182,alddNdoLkcnonm79dlqRpg,ChIJnzeUZoZR2YARod68pLsf-D8,la lomita mexican grill,3100 e 8th st ste a national city ca 91950,6194704564,32.6844828,-117.07490520000002,la lomita mexican grill,3100 e 8th st a national city ca 91950 usa,6194704564,32.6845052,-117.07494990000001,1
1186,wzpREZrGakuAUyC5OhLNIg,ChIJCZFlNNFT2YARji3S8ptuprk,the pizza factory,888 s euclid ave san diego ca 92114,6192631484,32.6973471050621,-117.085511991901,the pizza & tamales factory,888 euclid ave san diego ca 92114 usa,6192631484,32.69733900000001,-117.08551840000001,1
1187,Jr8NqoPPgXlj5cj5cFfK4w,ChIJa91sTo9R2YAR3dpiXonlL8k,star express,3124 e plaza blvd national city ca 91950,6194720364,32.68182,-117.07306299999999,star express,3124 e plaza blvd national city ca 91950 usa,6194720364,32.6817662,-117.07304140000001,1
1189,07WZbBntpVeLtOixYibk0g,ChIJYbMlXytS2YAR1lqTtJKr9ZM,giant new york pizza,4 n euclid ave ste c national city ca 91950,6192632000,32.68951,-117.08509699999999,giant new york pizza,4 euclid ave national city ca 91950 usa,6192632000,32.6895339,-117.0869913,1
1190,lGhtjoWEj2wkBeJDe2uC2g,ChIJ05h-XIZR2YAR_SdDe73wDjI,church's chicken,3040 e 8th st national city ca 91950,6194797555,32.68439,-117.07546,church's chicken,3040 e 8th st national city ca 91950 usa,6194797555,32.6844175,-117.0755249,1
1192,DbHcdkhP9clP1pzs7UjL3A,ChIJ9_779ChS2YARtt1dMprzDwA,hilberto's mexican food,836 euclid ave national city ca 91950,6194753308,32.68221,-117.08255,hilberto's mexican food,836 euclid ave national city ca 91950 usa,6194753308,32.682217699999995,-117.0824035,1
1195,i2cLtqph_RUV8RyxiU5YJA,ChIJrSi5Yf5T2YARRfZHiZ8Y9tc,herencias mexican food,5065 logan ave san diego ca 92113,6192627500,32.696282000000004,-117.08663999999999,herencias mexican food,5065 logan ave san diego ca 92113 usa,6192627500,32.6962267,-117.08667120000001,1
1199,rUD02nUJBLOf8PC8FMoS_Q,ChIJ4ThxTo9R2YARWN1KxZJDAfk,yum yum donuts,3122 e plaza blvd national city ca 91950,6194709723,32.681675,-117.073086,yum yum donuts,3122 e plaza blvd national city ca 91950 usa,6194709723,32.6816667,-117.07305559999999,1
1200,gUXyMGJr2UnxINWMvWz0vg,ChIJw3H_T49R2YARAho76H8YPTc,jack in the box,3138 plaza blvd national city ca 91950,6194701008,32.6821906888029,-117.072613835335,jack in the box,3138 e plaza blvd national city ca 91950 usa,6194701008,32.6821907,-117.0726138,1
1201,G1PbQNpwr3pzoUoAwzxi9A,ChIJq6aF4mBR2YARsaZs2SuCqwA,roxys tacos,7702 paradise valley rd san diego ca 92139,6197736434,32.695892,-117.02946979999999,roxy’s tacos,7702 paradise valley rd san diego ca 92139 usa,6197736434,32.6958751,-117.02946979999999,1
1202,q9WZPtg0R-3_J35hC-5Tbw,ChIJ8YRdt7pR2YARFLiIKix3obE,rolando's taco shop,6919 paradise valley rd ste 9 san diego ca 92139,6194793624,32.688449267129,-117.045514136553,rolando's taco shop,6915 paradise valley rd san diego ca 92139 usa,6194793624,32.6884998,-117.04554159999999,1
1203,_NyQTG3wehvEYU9rkOzQuA,ChIJWTSBtLpR2YARhQjejx5DIZQ,little caesar's pizza,6915 paradise valley rd san diego ca 92139,6192670500,32.689303100000004,-117.0450936,little caesars pizza,6915-2 paradise valley rd san diego ca 92139 usa,6192670500,32.688736,-117.04483,1
1204,1CHciz7VMnTnCNCHR0bxWA,ChIJWTSBtLpR2YARx-GTKhqzdv8,subway,6915 paradise valley rd san diego ca 92139,6194701885,32.688400317493894,-117.045568783347,subway,6915 paradise valley rd san diego ca 92139 usa,6194701885,32.688400300000005,-117.04556880000001,1
1205,cHZnHV3qmDNFzGp_DQSdrw,ChIJr-X5srpR2YARmXGN9H1KenY,mcdonald's,6925 paradise valley rd san diego ca 92139,6194792132,32.689322,-117.044712,mcdonald's,6925 paradise valley rd san diego ca 92139 usa,6194792132,32.6892742,-117.04478689999999,1
1206,M7ElufXeBepkSQwEkmA5QQ,ChIJ_VRsBSJR2YARXmgJ9J7l5jQ,bankhead mississippi style cooking,8300 paradise valley rd ste 102-103 spring valley ca 91977,6197737269,32.6975051607604,-117.02023846438999,bankhead mississippi style cooking,"8300 paradise valley rd ste 102 ""-103 spring valley ca 91977 usa",6197737269,32.6974969,-117.0202432,1
1207,ym84yuTITyweq8jG923X2w,ChIJoVpEZ7BR2YARR7vB2f8BI3c,tambayan filipino bbq & grill,8300 paradise valley rd ste 110 spring valley ca 91977,6195121700,32.698149,-117.020117,tambayan filipino bbq & grill,8300 paradise valley rd unit 110 spring valley ca 91977 usa,6195121700,32.69789230000001,-117.020117,1
1208,542XELpfKHPkxZ7lOoef2A,ChIJ0_NdqVNQ2YARtgzWhDTFm7g,bambino's pizzaria & deli,7720 paradise valley rd san diego ca 92139,6194759600,32.6957636,-117.0288144,bambino's pizza,7720 paradise valley rd 101a san diego ca 92139 usa,6194759600,32.696110899999994,-117.0290778,1
1209,b4I2RsRPleAYhwrZnv_xvg,ChIJa2oHiFpQ2YARIE6lWoMJMQE,gracielas taco shop,8300 paradise valley rd ste 105 spring valley ca 91977,6192678143,32.697581,-117.020205,graciela’s taco shop,8300 paradise valley rd spring valley ca 91977 usa,6192678143,32.6976919,-117.0201639,1
1210,16-4exek44UP46MkahXFbw,ChIJ42e18lpQ2YARJTz9Br1JO8M,leocynn's lumpia,8360 paradise valley rd ste c spring valley ca 91977,6192678210,32.6975326538086,-117.019081115723,leocynn's lumpia,8360 paradise valley rd spring valley ca 91977 usa,6192678210,32.6976613,-117.0191506,1
1211,nkR0WIrDKz5mkxKrFpNJEg,ChIJa2oHiFpQ2YARfRYe6mC4uR0,tasty china mandarin kitchen,8300 paradise valley rd ste 125 spring valley ca 91977,6194707569,32.69812,-117.019333,tasty china,8300 paradise valley rd unit 125 spring valley ca 91977 usa,6194707569,32.698128000000004,-117.01936,1
1212,52QOOfjIPxIQQTDJilPQag,ChIJe5Cz41NQ2YARp6XyeSq8HFY,wings empire,470 s meadowbrook dr san diego ca 92114,6195121944,32.6979692534199,-117.02667,wings empire,470 s meadowbrook dr san diego ca 92114 usa,6195121944,32.6980952,-117.0266435,1
1213,kwGiB-6aO1PAtMdeYL1Z4g,ChIJdfE451pQ2YARtNnHfblRork,el kora,8415 paradise valley rd spring valley ca 91977,6192677238,32.69713,-117.01805,"el kora - nightclub, e, y cantina",8415 paradise valley rd 6224 spring valley ca 91977 usa,6192677238,32.6971282,-117.01798240000001,1
1214,9MptpbWd_D9SO-_t-fODmw,ChIJoQOfVbBR2YARQaT5rqpJRsU,happy tortas,8300 paradise valley rd ste 109 spring valley ca 91977,6193995599,32.69813,-117.01985,happy tortas!,8300 paradise valley rd suite 109 spring valley ca 91977 usa,6193995599,32.69812650000001,-117.02011529999999,1
1216,IziRpB9OfCv9dlSlMer7Cg,ChIJfQ38jlpQ2YARmbr9bcRsh1A,taco bell,8330 paradise valley rd spring valley ca 91977,6194707153,32.6973,-117.0193,taco bell,8330 paradise valley rd spring valley ca 91977 usa,6194707153,32.697472999999995,-117.01960530000001,1
1219,sZmwiltEcrfIqq1BzXfltg,ChIJfxM7jlpQ2YARHv-pkOpbPwA,kfc,8330 paradise valley rd spring valley ca 91977,6194707153,32.6974872773133,-117.01963064112199,kfc,8330 paradise valley rd spring valley ca 91977 usa,6194707153,32.6974873,-117.01963059999999,1
1220,Ygd2b0EoC-ajhNF_kBVXWg,ChIJtx_Yh1BQ2YAR8EqZQL98iOY,pizza hut,8300 paradise valley rd ste 124 spring valley ca 91977,6194728200,32.698192999999996,-117.019378,pizza hut,8300 paradise valley rd unit 124 spring valley ca 91977 usa,6194728200,32.698198,-117.01938100000001,1
1221,eyOfQa7GeJy4Om03kjWv1A,ChIJAe_h41NQ2YARx4aqSyZthjY,el toro mexican grill,470 s meadwbook dr san diego ca 92114,6197736689,32.6982059329748,-117.026481181383,el toro mexican grill,470 s meadowbrook dr san diego ca 92114 usa,6197736689,32.697988800000005,-117.0267637,1
1223,ArSgukAJfUlEQu12GSA-qA,ChIJh9BCkZqr3oARNPMnR_EpsGg,vessel  + bar,1551 shelter island dr san diego ca 92106,6198198195,32.709496,-117.23227800000001,vessel ,1551 shelter island dr san diego ca 92106 usa,6198198195,32.709546,-117.2316206,1
1224,Bne55NwL25KO_ntMgflb_A,ChIJf5WD7qKr3oARi-4FZE6wtVM,pomodoro ristorante italiano,2833 avenida de portugal san diego ca 92106,6195231301,32.721121999999994,-117.23036699999999,pomodoro ristorante italiano,2833 avenida de portugal san diego ca 92106 usa,6195231301,32.7211175,-117.23039399999999,1
1225,Tm_UNjEtyQ0CtvIf8SnDJA,ChIJOzzB46Kr3oARieAthjKXodk,supannee house of thai & catering,2907 shelter island dr ste 110 san diego ca 92106,6197958424,32.721959999999996,-117.23051000000001,supannee house of thai  & catering,2907 shelter island dr unit 110 san diego ca 92106 usa,6197958424,32.7215508,-117.23054499999999,1
1226,ULlvduEjoaSHG7eWej_NvA,ChIJE-5r7KKr3oARozebShtd0XY,pummaro,1101 scott st san diego ca 92106,6192242272,32.72095,-117.230475,pummaro,1101 scott st san diego ca 92106 usa,6192242272,32.72095,-117.23052220000001,1
1227,vA7G6pziyILjIZNmzlX5Cw,ChIJT3HfAqOr3oARcmf3c1IAjb8,miguel's cocina,2912 shelter island dr san diego ca 92106,6192242401,32.72231,-117.23006000000001,miguel's cocina,2912 shelter island dr san diego ca 92106 usa,6192242401,32.7223783,-117.22995520000002,1
1228,H6dENapN-aD4RwNj66j01g,ChIJs8G8wqKr3oARmIUNULjYgWU,old venice ,2910 canon st san diego ca 92106,6192225888,32.7212217,-117.230958,old venice ,2910 cañon st san diego ca 92106 usa,6192225888,32.721174,-117.231002,1
1236,1EhQF8_goNwGUj3fimfOXA,ChIJ8WCAKaOr3oAR3jPYYc1U84E,point loma fish shop,1110 rosecrans st ste 100 san diego ca 92106,6197567778,32.7218,-117.23188,point loma fish shop,1110 rosecrans st 100 san diego ca 92106 usa,6197567778,32.7218498,-117.23196399999999,1
1238,lcfB6hzbFxunhDXiJDeiDA,ChIJE6ikzKKr3oARDDiwFWtsXIc,shanghai bun,1029 rosecrans st san diego ca 92106,6197951700,32.72068400000001,-117.23227,shanghai bun,1029 rosecrans st san diego ca 92106 usa,6197951700,32.72068400000001,-117.23226809999998,1
1239,XpJarTYpmox7D91uMZH1uQ,ChIJoRxM2KKr3oAR0EiM0MRIQIo,harbor town pub,1125 rosecrans st san diego ca 92106,6192241321,32.721716,-117.2316335,harbor town pub,1125 rosecrans st san diego ca 92106 usa,6192241321,32.7215894,-117.23146299999999,1
1241,p5lkphpizS7Na979yHQeTw,ChIJcfdYO6Or3oARFZvcSabL2Bs,mr moto pizza,1180 rosecrans st ste 102 san diego ca 92106,6195018488,32.72252,-117.23151999999999,mr. moto pizza point loma,1180 rosecrans st unit 102 san diego ca 92106 usa,6195018488,32.722523800000005,-117.23125929999999,1
1242,_t0BZzLMwEthoi2-kSEwqw,ChIJ15e31Lyr3oARdMiHjCNH_8Q,alfredo’s pizzeria,3022 canon st san diego ca 92106,6192267827,32.72198,-117.23213999999999,alfredo's pizzeria,3022 cañon st san diego ca 92106 usa,6192267827,32.722009,-117.232202,1
1245,gPF0hF5EqYgqt_YEHRX0OQ,ChIJOzzB46Kr3oARDh5fDt526-8,the wine pub,2907 shelter island dr ste 108 san diego ca 92106,6197589325,32.721873928228305,-117.230668774886,the wine pub,2907 shelter island dr unit 108 san diego ca 92106 usa,6197589325,32.7218808,-117.2306688,1
1250,bHgW--rj7q3rOt1IVtCTOw,ChIJOzzB46Kr3oARilpXCeVB5cw,stars & stripes mart,2907 shelter island dr ste 111 san diego ca 92106,6192227827,32.721563316981396,-117.230491880951,stars & stripes mart,2907 shelter island dr unit 111 san diego ca 92106 usa,6192227827,32.7215633,-117.2304919,1
1251,o9Pq_zaVcpSPszyGSkVXrA,ChIJzzREMr2r3oARf62PdlpnB4k,jennings house cafe,1018 rosecrans st san diego ca 92106,6192226857,32.7206799613597,-117.232669779056,jennings house cafe,1018 rosecrans st san diego ca 92106 usa,6192226857,32.720622999999996,-117.232735,1
1253,7UIl_lB3cQhO5c4CtoQ9MA,ChIJuSeJ76Kr3oARtEaY6DXx5U0,loma bonita mexican food,1155 scott st san diego ca 92106,6192264722,32.72144,-117.2301,loma bonita mexican food,1155 scott st san diego ca 92106 usa,6192264722,32.72139800000001,-117.230199,1
1256,QYklveR7jWhhgu_M74ij_A,ChIJCytyQcer3oARrcfcDR_eyHc,subway,955 catalina blvd ste 105 san diego ca 92106,6192555486,32.7221973398561,-117.24544280955,subway,955 catalina blvd suite 105 san diego ca 92106 usa,6192555486,32.7221973,-117.2454428,1
1257,qBEM8zeNCBWa_5thfLFF2Q,ChIJOzzB46Kr3oAR__qre6u6eGg,subway,2907 shelter island dr ste 102 & 103 san diego ca 92106,6192212964,32.7221172920692,-117.230449095775,subway,2907 shelter island dr suite 102 & 103 san diego ca 92106 usa,6192212964,32.72170150000001,-117.2305628,1
1258,_UbjG6fmWP4Bewf8UdjNYw,ChIJuRI-fnWr3oARbFcnXXJjs2M,bali hai ,2230 shelter island dr san diego ca 92106,6192221181,32.719609999999996,-117.22035,bali hai ,2230 shelter island dr san diego ca 92106 usa,6192221181,32.7194332,-117.220418,1
1259,9h_cBP0GTxU8l2aHzP0NgQ,ChIJE6863Imr3oAR7jY3O2WcDcA,ketch grill & taps,2614 shelter island dr san diego ca 92106,6198148080,32.72081,-117.22737,ketch grill and taps,2614 shelter island dr san diego ca 92106 usa,6198148080,32.7207596,-117.2274216,1
1260,m7NLVhDR6I6prCOymWR6bw,ChIJp5jaXKKr3oAR_EZ5L8BvIKM,fiddler's green ,2760 shelter island dr san diego ca 92106,6192222216,32.72137,-117.22855,fiddler's green,2760 shelter island dr san diego ca 92106 usa,6192222216,32.7214622,-117.2287083,1
1261,--Z69xcncsY9xwYWS3o6cw,ChIJ3TlWjJur3oARckq8K8jA_HQ,blue wave bar & grill,2051 shelter island dr san diego ca 92106,6192232572,32.714033287935,-117.22707344422,blue wave bar & grill,2051 shelter island dr san diego ca 92106 usa,6192232572,32.71399600000001,-117.227232,1
1262,hCmILOOekSyVzUg6a1HQeA,ChIJObGtZp6r3oARlHUOmyttwkE,humphreys ,2241 shelter island dr san diego ca 92106,6192243577,32.7168677165351,-117.223076487735,humphreys ,2241 shelter island dr san diego ca 92106 usa,6192243577,32.7162658,-117.2242818,1
1263,NqqGof38QlnUsh8mJojV6g,ChIJwd_1AZur3oARqfOVUMey_tA,fathom bistro bait & tackle,1776 shelter island dr san diego ca 92106,6192225835,32.711604,-117.22818799999999,"fathom bistro, bait, and tackle",1776 shelter island dr san diego ca 92106 usa,6192225835,32.7115297,-117.22818290000001,1
1264,W5UEfDLI1ABjLMfkT9agpQ,ChIJ1T_UaaKr3oARxW7lXNKcyWk,brigantine,2725 shelter island dr san diego ca 92106,6192242871,32.7208426402846,-117.22858035264,brigantine seafood ,2725 shelter island dr san diego ca 92106 usa,6192242871,32.7208554,-117.22848400000001,1
1265,EZJpOGjP9NkttBCed7EcCA,ChIJq_XIW6Kr3oAREBFjjIzy7eE,umi sushi,2806 shelter island dr san diego ca 92106,6192261135,32.7215504,-117.2289497,umi sushi,2806 shelter island dr san diego ca 92106 usa,6192261135,32.721699900000004,-117.2289835,1
1266,DB8VRHBgUgJAarvGju54KQ,ChIJlc1XmZ6r3oARZLe-0DYJMPA,quarterdeck  & bar,2131 shelter island dr san diego ca 92106,6192248888,32.7159145790863,-117.22488312708799,the quarterdeck  & bar,the bay club hotel and marina 2131 shelter island dr san diego ca 92106 usa,6192248888,32.7156985,-117.22458929999999,1
1270,gbcPHsjxzKd-PQ_KRDtLew,ChIJ6Y1PXKKr3oARm2VqO8pDx0Q,point break,2743 shelter island dr san diego ca 92106,6197589870,32.721119,-117.228866,point break cafe,2743 shelter island dr san diego ca 92106 usa,6197589870,32.7211111,-117.2288889,1
1274,sIvmtPrBXInQtD5herFGDA,ChIJ3cmLblWr3oARJFTFAlrab8w,the fish market - san diego,750 n harbor dr san diego ca 92101,6192323474,32.712322,-117.1756,the fish market - san diego,750 n harbor dr san diego ca 92101 usa,6192323474,32.7123016,-117.17559920000001,1
1284,48IFYYRKXAlCn1JbCV3_bA,ChIJn3ctS6xU2YARHcOze38gxvg,king and queen cantina,1490 kettner blvd san diego ca 92101,6197567864,32.720773,-117.1693471,king and queen cantina,1490 kettner blvd san diego ca 92101 usa,6197567864,32.7207387,-117.169325,1
1285,4_vPdLbDx0Iadr2nANyCQQ,ChIJnY9Cv1VT2YAR5tVI32nFNfI,puesto at the headquarters,789 w harbor dr ste 155 san diego ca 92101,6192338880,32.71134,-117.17,puesto at the headquarters,789 w harbor dr suite 155 san diego ca 92101 usa,6192338880,32.7106452,-117.17027490000001,1
1288,OW2VM6KY0s2Ir04xg_o1sg,ChIJTRihlVVT2YARkKwrwHtzpEY,eddie v's prime seafood and steaks,789 w harbor dr san diego ca 92101,6196150281,32.710496076061695,-117.170760632722,eddie v's prime seafood,789 w harbor dr suite 158 san diego ca 92101 usa,6196150281,32.7108898,-117.16958000000001,1
1290,j1fM40F8PZKXnnXzY0DgXA,ChIJ331nAatU2YAR0MDXha9wTFY,animae,969 pacific hwy san diego ca 92132,6194321225,32.7153201,-117.17095806686501,nima cafe,971 pacific hwy san diego ca 92101 usa,6194321225,32.71532260000001,-117.17091979999998,1
1293,y8N8r-myBGTAZGKN7vCfSg,ChIJqcs4o-Or3oARNdBSVkaWIFw,brigantine - portside pier,1360 n harbor dr san diego ca 92101,6197194960,32.719396,-117.17354583,portside pier,1360 n harbor dr san diego ca 92101 usa,6197194960,32.7193985,-117.173718,1
1296,N1_1pLtSdU4J_YG8vfkC3w,ChIJVVVVaatU2YAREZ5cNFiNFoY,del frisco's double eagle steakhouse,901 bayfront ct ste 105 san diego ca 92101,6192725060,32.715993,-117.17228100000001,del frisco's double eagle steakhouse,901 bayfront ct suite 105 san diego ca 92101 usa,6192725060,32.71617849999999,-117.1722783,1
1297,L8IQ4qOpLkgmDQgfUHbOKg,ChIJjbToU6tU2YARmw9pehOrSqY,carnitas snack shack - embarcadero,1004 n harbor dr san diego ca 92101,6196967675,32.7164011263761,-117.173299413246,carnitas' snack shack - embarcadero,1004 n harbor dr san diego ca 92101 usa,6196967675,32.716291399999996,-117.17326640000002,1
1298,m-Mqw0b2a0DXI9GUXkSIVw,ChIJi-MmcGdV2YAR_wPDSDW-8W0,garibaldi,901 bayfront ct san diego ca 92101,6194361081,32.716901,-117.17180400000001,garibaldi,901 bayfront ct suite 1 san diego ca 92101 usa,6194361081,32.7163136,-117.1718775,1
1299,QjQgH21atY9tep1iBm8wsg,ChIJj8cMAOur3oARfp0axWLAozc,miguel’s cocina,1360 n harbor drive san diego ca 92101,6197194962,32.719396,-117.17354583,miguel's cocina,1360 n harbor dr san diego ca 92101 usa,6197194962,32.7193491,-117.173604,1
1302,nhRT2MHx3nRi6olICNHIEg,ChIJDc1AdFVT2YARmHzF3gDKMlk,san diego pier cafe,885 w harbor dr san diego ca 92101,6192393968,32.7112551,-117.1704174,san diego pier cafe,885 w harbor dr san diego ca 92101 usa,6192393968,32.709019399999995,-117.1720842,1
1316,-qYZccdVJkVFDTbQ7fee_g,ChIJ2Xt8mFVT2YARjcpVOmDwYmE,harbor house,831 w harbor dr san diego ca 92101,6192321141,32.7112451,-117.1698629,harbor house ,831 w harbor dr san diego ca 92101 usa,6192321141,32.7085349,-117.169844,1
1318,icri2cHpjy4nHda1V4WVCA,ChIJfz3gt6xU2YARt0QfY18caIk,ruth's chris steak house,1355 n harbor dr san diego ca 92101,6192331422,32.7186157498595,-117.17265205158998,ruth's chris steak house,1355 n harbor dr san diego ca 92101 usa,6192331422,32.7186291,-117.1727436,1
1320,jn_rrAFp7M7mn-nbaKTiFA,ChIJpR4dwaxU2YARXRIUUnE_QEI,claim jumper  & saloon,1355 n harbor dr san diego ca 92101,6195317994,32.719634,-117.17277247918999,claim jumper s,1355 n harbor dr san diego ca 92101 usa,6195317994,32.719524,-117.172626,1
1322,CMADORDuORuHxhCIFwU6Hg,ChIJeSeoV6xU2YARSJzqWsZOSvU,shino sushi + kappo,838 w ash st san diego ca 92101,6192552527,32.7200088500977,-117.17043304443399,shino sushi + kappo,838 w ash st san diego ca 92101 usa,6192552527,32.7199974,-117.17028810000001,1
1323,pA1DJWnOIEaEZJQ-iWKMsg,ChIJW5zBmHRV2YARVWU-p23E574,vistal bar + ,901 bayfront ct san diego ca 92101,6195350485,32.7163136,-117.1718775,vistal bar + ,901 bayfront ct suite 1 san diego ca 92101 usa,6195350485,32.7166186,-117.17139540000001,1
1324,YQflJ35ilsi7ACmIDDGxsA,ChIJ76GZr1VT2YARnZ7reFncDzw,hi poke,789 w harbor dr ste 113 san diego ca 92101,6199941990,32.7109447889922,-117.17040941428301,hi poke,789 w harbor dr ste113 san diego ca 92101 usa,6199941990,32.7109505,-117.17048500000001,1
